"Q0","chi","bites_Bed","bites_Indoors","species","LHC_sample"
0.0763889102219213,0.109087551552118,0.766330768336384,0.284046203016672,"aconitus",47
0.18098557949066,0.238745910032024,0.386100440690027,0.35171509130259,"aconitus",48
0.20928552367534,0.326790196173534,0.452609500559934,0.362047985517813,"aconitus",49
0.203733608554836,0.334234455301374,0.407030397329926,0.186307853333445,"aconitus",50
0.178481957463084,0.09382676896548,0.491792151895171,0.216792683188048,"aconitus",51
0.166846611746062,0.225040068576973,0.939462990345084,0.213401788671757,"aconitus",52
0.0708360157724114,0.176394894478291,0.503554163240086,0.35828835236782,"aconitus",53
0.214504274927365,0.153172733794453,0.919799491303822,0.129221408032012,"aconitus",54
0.124857095518429,0.0874077078785412,0.412689385726741,0.285667711078104,"aconitus",55
0.062545843623221,0.106403252912674,0.448423035452175,0.152476954970667,"aconitus",56
0.100418776966045,0.306305369547806,0.241946588619397,0.219521615369269,"aconitus",57
0.116276302997811,0.299123345912683,0.947670656477233,0.22965954292269,"aconitus",58
0.107118946261698,0.12155916030348,0.28944249167222,0.211307180873922,"aconitus",59
0.187692607814959,0.162236830957194,0.886237970210676,0.374213995468705,"aconitus",60
0.068007956644898,0.33187166166008,0.560979391221106,0.277866980742249,"aconitus",61
0.168549855277345,0.278574699110802,0.247665098603552,0.418214788855916,"aconitus",62
0.0878534802890355,0.347763153860103,0.674955356841901,0.257908755425226,"aconitus",63
0.118774795995938,0.244603916460174,0.470087099275803,0.270712526327663,"aconitus",64
0.142022555294604,0.311997171314332,0.683656331419492,0.139291742355393,"aconitus",65
0.1376329786304,0.12249236137178,0.424665561458386,0.123715079541868,"aconitus",66
0.0671448521949338,0.20163419940561,0.867058578095297,0.37613742212257,"aconitus",67
0.133576715601968,0.248567544420865,0.840569306423052,0.408310255590764,"aconitus",68
0.177395238969065,0.119057954190997,0.354638462783717,0.117953054509686,"aconitus",69
0.094630040288782,0.188321807977598,0.852351897327261,0.392568688986906,"aconitus",70
0.134100664220557,0.252590702777337,0.34782596198072,0.301567820843282,"aconitus",71
0.152516753278923,0.343775777840704,0.964428065226962,0.311198066292266,"aconitus",72
0.158960670001272,0.34022767272795,0.62408296956968,0.289333824831768,"aconitus",73
0.0588179980519683,0.146531042909937,0.719123381100405,0.303851907487144,"aconitus",74
0.104052023389189,0.134922289115391,0.269127946329115,0.386761902216055,"aconitus",75
0.160759530368651,0.132760975754664,0.762636995484524,0.183707228182068,"aconitus",76
0.151529516951941,0.129043744352114,0.572870508125612,0.16712232085897,"aconitus",77
0.117975972971376,0.324002661331735,0.589771481355666,0.32096528247864,"aconitus",78
0.173551882452208,0.328543621253979,0.372639180181802,0.36586954864083,"aconitus",79
0.184443419534844,0.221001247441899,0.606162112287377,0.347413000346083,"aconitus",80
0.109690637626608,0.196709145630195,0.396894245641646,0.149105067590569,"aconitus",81
0.208091356706457,0.0849545095534268,0.737235398834471,0.298083367132575,"aconitus",82
0.128041528722538,0.141460536575479,0.594046211715485,0.390605587478358,"aconitus",83
0.0973870652915318,0.350797825887879,0.320073145058861,0.381178942390773,"aconitus",84
0.0912650022686574,0.353215229988482,0.260250390841265,0.238245711738987,"aconitus",85
0.0642146909841552,0.246177315013842,0.612275803470256,0.228098045061946,"aconitus",86
0.0931538077409303,0.155396480603137,0.535953973134813,0.383590956094759,"aconitus",87
0.136237375724984,0.256055512313322,0.301303593862287,0.342344374284939,"aconitus",88
0.131051742354951,0.354875148893753,0.458139648308113,0.209608124751161,"aconitus",89
0.165096704810596,0.215511661364918,0.832343825468548,0.318715834330388,"aconitus",90
0.0551331563330069,0.196053584985479,0.781986220115104,0.401462063603923,"aconitus",91
0.210286781785845,0.16829464726139,0.733523601448666,0.169633215156727,"aconitus",92
0.0515971542902259,0.137234275607088,0.515636753485232,0.195856434397827,"aconitus",93
0.146291680391714,0.205010896155372,0.672189813546708,0.266298255541627,"aconitus",94
0.0482389769789649,0.291925902270138,0.636961547253973,0.191594182218236,"aconitus",95
0.155093361820603,0.173128324779477,0.70130430777744,0.335724938882001,"aconitus",96
0.0695436166115701,0.27252388067411,0.282344175168541,0.120328652283612,"aconitus",97
0.0791335247466029,0.218958443597522,0.342067252352128,0.232227867977884,"aconitus",98
0.205454576236039,0.267320155761413,0.977979163055143,0.173291801628133,"aconitus",99
0.0873840271378927,0.184573781719951,0.912429161943274,0.245812877509427,"aconitus",100
0.0328700830721372,0.400200485794848,0.813285872036816,0.418200898978772,"annularis",1
0.0538450294518955,0.474784252986476,0.590361718761763,0.653929970450135,"annularis",2
0.0295187358698064,0.45593227169011,0.725522313581753,0.500601352231952,"annularis",3
0.0502547833066862,0.147188068502053,0.312517459257216,0.32864087937685,"annularis",4
0.0303207988819439,0.416451659966515,0.608020885086487,0.674617047577468,"annularis",5
0.0250902399900962,0.434818967526185,0.906452611460758,0.76769099105784,"annularis",6
0.0322230966785406,0.304359953586578,0.618269361545298,0.632851508279574,"annularis",7
0.0415275402157924,0.132980954080891,0.510275648533925,0.743270846612399,"annularis",8
0.0401125861535314,0.515920514820988,0.851416106863607,0.481774608958496,"annularis",9
0.0553275502819562,0.536095576409324,0.826141423653597,0.592655684336241,"annularis",10
0.0141809580691997,0.40549639473958,0.373339943590715,0.249875319902858,"annularis",11
0.0339879727180057,0.289303227361325,0.741170366984767,0.274045479548499,"annularis",12
0.0496010753166306,0.558509199074245,0.749904452160325,0.781345673203651,"annularis",13
0.0500654342057223,0.41064698233129,0.248332885945481,0.574717611085188,"annularis",14
0.0143552864401643,0.190397718314919,0.841735781031706,0.559074334578166,"annularis",15
0.0123614000487379,0.318858553620522,0.452025788827543,0.615958819817774,"annularis",16
0.0290579231218482,0.153640843733122,0.672332452511318,0.306905039899967,"annularis",17
0.030940270500646,0.330222652329847,0.623068475658694,0.524498966637396,"annularis",18
0.0253497116181065,0.138259395019205,0.501762106916883,0.761805345949903,"annularis",19
0.0257199277772725,0.187669895048454,0.572851799779874,0.581676749922396,"annularis",20
0.0544573319374043,0.309162623303685,0.794842543499247,0.44686982500851,"annularis",21
0.0186043015806507,0.264556147737981,0.487702925422038,0.773714299778252,"annularis",22
0.0477727044346497,0.482286882225141,0.338806712642618,0.354245793667956,"annularis",23
0.0517826542330097,0.540761051445638,0.496166854865814,0.491795245902454,"annularis",24
0.0315104395112496,0.46051995560152,0.698514693864976,0.494960597399893,"annularis",25
0.0217764532395012,0.315070912744384,0.19491258322238,0.344890875463346,"annularis",26
0.0162292967904786,0.270300368712186,0.665802276009722,0.607633287771704,"annularis",27
0.0417356387203254,0.277347651762346,0.274666025122658,0.281353935346373,"annularis",28
0.0443266223598561,0.426171455584331,0.408768289002859,0.233705298902139,"annularis",29
0.0354974957338166,0.448091183156838,0.234093898421034,0.649891042191662,"annularis",30
0.0383096749239327,0.332759374640246,0.185550218032793,0.6991377168173,"annularis",31
0.0128262705666222,0.560043275924401,0.59760243949316,0.452568862287445,"annularis",32
0.0360190470305434,0.418212513904747,0.345558112181719,0.442038368203775,"annularis",33
0.0207963263906274,0.193458085512224,0.144571278568819,0.690148676944214,"annularis",34
0.0472549776398851,0.164382439419996,0.878021764472659,0.382334260675145,"annularis",35
0.0276645921648582,0.354394411816539,0.159317285529996,0.710728387874208,"annularis",36
0.0404944517675076,0.154975791580399,0.30269650541177,0.661005360015227,"annularis",37
0.0117580585994643,0.372204733160797,0.207609385566991,0.785831590417325,"annularis",38
0.0369051536637068,0.512352029178279,0.557698104098813,0.397503268019684,"annularis",39
0.0435774952996652,0.200973716068948,0.579177260607987,0.548280988738986,"annularis",40
0.019473419136358,0.246023085090373,0.755870222920251,0.730336835855251,"annularis",41
0.0483364914428836,0.398553042085515,0.563462893789559,0.298209436881493,"annularis",42
0.0197619675597902,0.524167725197541,0.287009645652659,0.543530446391708,"annularis",43
0.0533310357616095,0.506216014247604,0.678651744823548,0.373929674439293,"annularis",44
0.0423378928489959,0.553727198634231,0.426498404507097,0.231375768970458,"annularis",45
0.0457168660805482,0.510765993649468,0.258150515268999,0.679555528284323,"annularis",46
0.0279590387687191,0.323600330970496,0.218413924369185,0.641267717005103,"annularis",47
0.0205862963372474,0.167720309029508,0.438629334554522,0.428009413824629,"annularis",48
0.0364102458062957,0.292686725617899,0.763721910843783,0.38910276003545,"annularis",49
0.0212229175683711,0.526594567280056,0.35677746423157,0.706942615869493,"annularis",50
0.0520822109836753,0.493047807619665,0.363749795849525,0.725049654118738,"annularis",51
0.0242923122703472,0.296752803914496,0.64552890268276,0.62800127406186,"annularis",52
0.015759893263374,0.464485501933311,0.80057801301114,0.750164783961244,"annularis",53
0.0469365953979393,0.203980607060351,0.515358908473953,0.685305561585516,"annularis",54
0.0407589792816545,0.542489388512127,0.784854266340729,0.424109755208933,"annularis",55
0.0508714855093424,0.357815003534117,0.892231647544949,0.529310305390808,"annularis",56
0.0286715526884356,0.340582650669325,0.288468907094105,0.646738390562198,"annularis",57
0.0528298315702698,0.243933178972073,0.413653243817127,0.339301694364595,"annularis",58
0.0428637786349449,0.216121813770663,0.447340057991777,0.263734580712633,"annularis",59
0.0337688836088147,0.388851901427531,0.228800718139028,0.465162675698965,"annularis",60
0.0395660456313591,0.174675330912424,0.871125511268922,0.378805990535988,"annularis",61
0.0156093160237247,0.379603243617141,0.655631541691194,0.735519923702979,"annularis",62
0.0132832628043153,0.141577054364551,0.68900905735432,0.476988055896404,"annularis",63
0.0488804789570298,0.351494158970859,0.63567909904606,0.319649104809163,"annularis",64
0.022151869232001,0.422232565802691,0.304905410926103,0.51492061409027,"annularis",65
0.0273535053144315,0.161932360175706,0.545115629704956,0.521246056866164,"annularis",66
0.0330873968181482,0.4717637333949,0.861544674712782,0.613313205653976,"annularis",67
0.022687579859678,0.26762363093482,0.719246856498187,0.692988252093762,"annularis",68
0.0549917415618182,0.385197145494421,0.530009798630544,0.401949312978698,"annularis",69
0.0232579410461926,0.238789285009291,0.324526981017026,0.600363005761674,"annularis",70
0.0176615115910316,0.438761618526474,0.887316942269798,0.243427177517338,"annularis",71
0.0486524813864361,0.249719861408755,0.255638357094189,0.792879584888207,"annularis",72
0.0448798439509233,0.451459210015086,0.471880851149765,0.31343022047905,"annularis",73
0.0343641348999902,0.494801295926841,0.589412736472124,0.669146401531932,"annularis",74
0.0174062559916219,0.546763506159182,0.328958269502884,0.62045919832561,"annularis",75
0.0110463068255281,0.498785711127906,0.17053637101432,0.410439084878115,"annularis",76
0.0266336209384752,0.285475577792779,0.730961763093704,0.717307305361273,"annularis",77
0.0148371184347986,0.391011823115416,0.818021323814746,0.747460169214537,"annularis",78
0.0300027913162313,0.213317959659294,0.690940469729708,0.329979793145692,"annularis",79
0.0558164908468935,0.220885138102292,0.458869988703823,0.505725704624715,"annularis",80
0.018870539913671,0.334952911083163,0.393964262726511,0.347219765289595,"annularis",81
0.0165922202393945,0.177857647316928,0.6434263515265,0.552037993549941,"annularis",82
0.0181207542741256,0.209599045260346,0.2671014445612,0.311035869386733,"annularis",83
0.0370640976588646,0.44484653780227,0.776952272443712,0.587088634314877,"annularis",84
0.0237956635146296,0.308512951398178,0.176069428554115,0.432833698786738,"annularis",85
0.0136071071404092,0.362834812161501,0.768073463678557,0.570409311527487,"annularis",86
0.0113971191603977,0.182054574044187,0.151350115321734,0.455028007002436,"annularis",87
0.0440660771441349,0.230610038632252,0.383017355575951,0.409118996993868,"annularis",88
0.0263728790876355,0.479973736236372,0.524622477317588,0.272728155311927,"annularis",89
0.0431479054311985,0.431260749197908,0.191462711001054,0.539307243992225,"annularis",90
0.0540296674860963,0.347283339623832,0.372228565213541,0.76079196847044,"annularis",91
0.0452799341990415,0.223254015984609,0.210970782258766,0.467631387058491,"annularis",92
0.0386194218606878,0.4896059178332,0.47709020072544,0.287807706931292,"annularis",93
0.0378178859256409,0.369065528653321,0.708533863027099,0.363746790506637,"annularis",94
0.0319441650929807,0.282036152646319,0.434789324916924,0.485802999862315,"annularis",95
0.0463453349875184,0.530694736572607,0.90997608452903,0.364284211330535,"annularis",96
0.0514328548018172,0.253441937161072,0.400133090746424,0.260515165999348,"annularis",97
0.024068489074992,0.261524773510271,0.837300351827378,0.29516787428692,"annularis",98
0.0349434669567801,0.23470072472379,0.539400853787402,0.255786473103291,"annularis",99
0.03925918251577,0.37494454331346,0.856135318922497,0.56768648883238,"annularis",100
0.485016265303269,0.204458538201844,0.210216629270449,0.461761791110437,"anthropophagus",1
0.434488242805289,0.227329217659616,0.629965192568789,0.254720425998435,"anthropophagus",2
0.406865724384738,0.681146186387,0.2244047978062,0.274472421459119,"anthropophagus",3
0.977110598472004,0.278022931647991,0.205841462847934,0.391571329097178,"anthropophagus",4
0.843091239230139,0.404020157900731,0.190057472501313,0.438690930335898,"anthropophagus",5
0.415534324001693,0.490269188785693,0.150269689452041,0.525290204451119,"anthropophagus",6
0.704955233853018,0.553628210498755,0.37621696478838,0.342837265744997,"anthropophagus",7
0.40123460832428,0.491386337847566,0.478788300904213,0.100095835317746,"anthropophagus",8
0.584419980207913,0.262428269673976,0.530833561832385,0.510461919911934,"anthropophagus",9
0.649999190781795,0.299239576821108,0.746983316656684,0.48628273010032,"anthropophagus",10
0.379743630689216,0.562602827942947,0.28732287776576,0.54838504340003,"anthropophagus",11
0.436719242264778,0.604444554918752,0.427233915248487,0.106910654555641,"anthropophagus",12
0.596055412121886,0.249244409621002,0.681516090959817,0.368936489585297,"anthropophagus",13
0.809951260212394,0.355956155418551,0.390466266872444,0.409372583248506,"anthropophagus",14
0.625666506580094,0.170346417975404,0.195581997698556,0.353749002961705,"anthropophagus",15
0.695912602839631,0.484975601553124,0.642845725866545,0.241402746095495,"anthropophagus",16
0.77644251663525,0.633129294397677,0.707328073022687,0.445404420478002,"anthropophagus",17
0.980799571785611,0.430869238421828,0.143878682229059,0.424554619238848,"anthropophagus",18
0.969571515007408,0.376560531691399,0.763042485117411,0.213222043542025,"anthropophagus",19
0.802716567453853,0.608164769436154,0.348849936254297,0.487961901746273,"anthropophagus",20
0.717758310271722,0.542918631835688,0.715389875080886,0.328058193631157,"anthropophagus",21
0.925050776170028,0.517220244233459,0.597105710476853,0.176304923498829,"anthropophagus",22
0.342439216605078,0.362153434653616,0.697786131344819,0.265224643960874,"anthropophagus",23
0.539972693651936,0.594583713358709,0.554738533106528,0.378288805688927,"anthropophagus",24
0.496036976556211,0.189415109018927,0.267633123259161,0.317152489236989,"anthropophagus",25
0.508326646503816,0.266029330943903,0.50899935734557,0.123775030904916,"anthropophagus",26
0.367163718836118,0.651126880541345,0.724879865963701,0.326420071942255,"anthropophagus",27
0.990762652457955,0.156951464238823,0.316881678050386,0.221858536111665,"anthropophagus",28
0.39218901946375,0.439292743457123,0.282138592664672,0.464604941961236,"anthropophagus",29
0.811693023970927,0.55085096110814,0.60644483672679,0.169368345564775,"anthropophagus",30
0.555649856829082,0.23574154822965,0.534583446023603,0.194977889756162,"anthropophagus",31
0.547927989815796,0.343156276991505,0.33045888511561,0.281219422078019,"anthropophagus",32
0.932202825966188,0.643320137564157,0.299152825155619,0.141894221495305,"anthropophagus",33
0.489445746634937,0.572689768234955,0.500568001341242,0.449333530261786,"anthropophagus",34
0.892755146991225,0.623556936498764,0.412324920761137,0.230509516197533,"anthropophagus",35
0.530468878557937,0.423183169098856,0.236631841710479,0.545626067717867,"anthropophagus",36
0.819194179470583,0.384493650473325,0.4536424820404,0.454292349770581,"anthropophagus",37
0.756118011583207,0.501776094361812,0.450999126783096,0.198981395086679,"anthropophagus",38
0.906290788182613,0.199393066354226,0.480271512404448,0.532189670300477,"anthropophagus",39
0.685692206230165,0.511105389648889,0.648978127772123,0.475047971816492,"anthropophagus",40
0.63187188874084,0.590258873004057,0.399135340853637,0.375626082989518,"anthropophagus",41
0.788834999944323,0.224743606617342,0.333377295526178,0.113856625718762,"anthropophagus",42
0.597228738932555,0.538403672057131,0.266077729036609,0.430339223633733,"anthropophagus",43
0.47101198949445,0.599770396880478,0.677508246087764,0.388105180232554,"anthropophagus",44
0.940859760586656,0.413466091368616,0.667842219025794,0.181868586579237,"anthropophagus",45
0.868110473962566,0.213207022621448,0.424947839162122,0.270057382286812,"anthropophagus",46
0.606733669225148,0.52445593007799,0.2782268513912,0.185138368787108,"anthropophagus",47
0.891093862761261,0.339359034762315,0.75530636335064,0.434026595866266,"anthropophagus",48
0.45446375551237,0.295944600393047,0.4981733309186,0.144297711780636,"anthropophagus",49
0.884696438247046,0.374308578926072,0.171715721133115,0.405714336599898,"anthropophagus",50
0.796128034527934,0.331642335784342,0.704125220539003,0.480418554689882,"anthropophagus",51
0.783437812707127,0.666398738073829,0.767404405214164,0.244088238461007,"anthropophagus",52
0.727882529729589,0.162224837618539,0.439477243143674,0.236820388562624,"anthropophagus",53
0.350086109129147,0.583740521747558,0.793441146655952,0.131127869285528,"anthropophagus",54
0.57307807176031,0.466037119983102,0.620167972081576,0.1064089559322,"anthropophagus",55
0.337027146053009,0.45114396129848,0.258669377222815,0.276208032412559,"anthropophagus",56
0.732496958751603,0.614777050066149,0.3086147938712,0.505976625118421,"anthropophagus",57
0.414615259332008,0.506457951979995,0.414177326510227,0.228023796755506,"anthropophagus",58
0.367945949758568,0.147252236545223,0.401519263254571,0.310826719363665,"anthropophagus",59
0.444308397687217,0.400677945971688,0.344180803189917,0.523085733344579,"anthropophagus",60
0.3292374799236,0.518903099232096,0.590520638112876,0.289685032312266,"anthropophagus",61
0.701732669697343,0.193578365507386,0.36967200797391,0.470048099412077,"anthropophagus",62
0.865475066186226,0.257018256729851,0.663050124325642,0.364422507162106,"anthropophagus",63
0.995938624291518,0.244874638926875,0.231893918207167,0.154922007803608,"anthropophagus",64
0.672674495399535,0.564477559231378,0.731144552797802,0.16440597786049,"anthropophagus",65
0.427772168492206,0.17876733912311,0.219293099754922,0.157819338845375,"anthropophagus",66
0.946881706288577,0.152353724798442,0.355034495936332,0.491720714680777,"anthropophagus",67
0.641100459490692,0.364865560637653,0.470016220108744,0.135674119118157,"anthropophagus",68
0.899184675354304,0.281155326915009,0.634532916214852,0.458276730547767,"anthropophagus",69
0.680843855322395,0.691247044564415,0.464236158430954,0.210698119929108,"anthropophagus",70
0.528519428074135,0.424940152727824,0.441631513362242,0.125532128798168,"anthropophagus",71
0.761854338378535,0.66217918509842,0.519345410411538,0.504142633468509,"anthropophagus",72
0.358920609423151,0.307526861891111,0.65682320467053,0.348941566141121,"anthropophagus",73
0.939363753040321,0.672721795582576,0.157525330231395,0.29440232544896,"anthropophagus",74
0.654248700016448,0.4439616058943,0.539974317056903,0.420681428923991,"anthropophagus",75
0.826616320954557,0.415222524542259,0.788678940407678,0.416416663183983,"anthropophagus",76
0.566016766503646,0.318808582843329,0.134296889281504,0.396614034327844,"anthropophagus",77
0.616561361787111,0.322385751889777,0.579211139040037,0.541121819481804,"anthropophagus",78
0.741667059622241,0.65586993299507,0.247310198203691,0.20519954339002,"anthropophagus",79
0.476319987627956,0.386127093026898,0.324814490986576,0.498626085287217,"anthropophagus",80
0.461133680656052,0.288618661626762,0.302630653218478,0.173839226092998,"anthropophagus",81
0.962217500822736,0.685318884605102,0.551023193237789,0.147867336838014,"anthropophagus",82
0.582794734455996,0.21805696583931,0.570269492480719,0.261242542923491,"anthropophagus",83
0.51155722226201,0.352223713331174,0.360828412399945,0.535514129503814,"anthropophagus",84
0.874514527362335,0.395562916107929,0.162964598012886,0.337023352302975,"anthropophagus",85
0.851061707508003,0.456024154032955,0.489758424697549,0.385626207452525,"anthropophagus",86
0.520492920831654,0.636743664414647,0.776412335199457,0.30194308656383,"anthropophagus",87
0.958226858764054,0.477309247468419,0.613852113459098,0.219338820542318,"anthropophagus",88
0.468317892947274,0.578034323611315,0.246849546562155,0.354539738150201,"anthropophagus",89
0.561127357218422,0.183147614472669,0.738330048966682,0.361434360934328,"anthropophagus",90
0.666269049479463,0.165382496477833,0.563715399774953,0.320517819739726,"anthropophagus",91
0.913530309655112,0.676546479145296,0.784181951311622,0.516353192362834,"anthropophagus",92
0.662330819355518,0.270173320026543,0.690225870637294,0.402320836465706,"anthropophagus",93
0.745664584222364,0.329156505602811,0.38597435769981,0.253105441567399,"anthropophagus",94
0.766769171173639,0.470367088523419,0.174095750036447,0.331814011947877,"anthropophagus",95
0.834182242397224,0.2411068442411,0.573869047222785,0.305779678335315,"anthropophagus",96
0.616806615847597,0.53333680091389,0.741046723452533,0.293354813762693,"anthropophagus",97
0.858206715281519,0.311219916193873,0.5151300916736,0.554815858464958,"anthropophagus",98
0.386831173992557,0.457965440675501,0.599124946664731,0.189094404151912,"anthropophagus",99
0.716722679541839,0.62550514690278,0.182644023159155,0.117537501641172,"anthropophagus",100
0.253744179864733,0.583121103385446,0.438523578031473,0.532946464430323,"arabiensis",1
0.188727201788582,0.623672497069263,0.317039227378708,0.270971431337585,"arabiensis",2
0.0665161031062338,0.567496632812622,0.276959797683001,0.319867949882126,"arabiensis",3
0.142982085554556,0.156182747412254,0.50846562705745,0.283951258976865,"arabiensis",4
0.0952513360354542,0.208044178959507,0.692345280911949,0.458844394589347,"arabiensis",5
0.228625963135979,0.760860996938834,0.258163020366003,0.565436286532432,"arabiensis",6
0.182459114799806,0.464090115872834,0.703738261223684,0.42129925140252,"arabiensis",7
0.256315580137223,0.523840737551181,0.400194878670733,0.167844112172573,"arabiensis",8
0.25010507695571,0.220514986545723,0.40822823731321,0.476019648274605,"arabiensis",9
0.293345634949878,0.75854107682584,0.341657059737097,0.254005523821406,"arabiensis",10
0.177391859872492,0.743756367197117,0.432099207532196,0.508892000111238,"arabiensis",11
0.087994641987759,0.713187445284016,0.584430839620049,0.352646461578121,"arabiensis",12
0.268338986198872,0.288837029537139,0.651281104906232,0.180432491823888,"arabiensis",13
0.316776002789643,0.514228222157754,0.71495040930225,0.362120279296055,"arabiensis",14
0.117292332746869,0.34629236277474,0.545019174933615,0.468528513757656,"arabiensis",15
0.309354590052143,0.358527794035056,0.737223461872449,0.365648918419709,"arabiensis",16
0.148009419418791,0.242232554403534,0.413480076922072,0.315304841912194,"arabiensis",17
0.32145327947151,0.550833171738438,0.723825539783177,0.258277297339978,"arabiensis",18
0.26490712004376,0.611055308536933,0.236838206813121,0.349989057216685,"arabiensis",19
0.218419840868813,0.674670406029984,0.355016321119901,0.538005422336702,"arabiensis",20
0.279238299979463,0.232576064996316,0.643281354104182,0.521944957842484,"arabiensis",21
0.179967171402657,0.259805620446857,0.500816785656027,0.155770517216892,"arabiensis",22
0.215593641705873,0.477671345749336,0.743550767412464,0.184751060206585,"arabiensis",23
0.120491532259183,0.16339785438683,0.559337704052826,0.193827518628405,"arabiensis",24
0.130629983525482,0.193124030427951,0.636413806418961,0.37198895802974,"arabiensis",25
0.156239988815739,0.753778132371867,0.283313955303863,0.239477359067238,"arabiensis",26
0.274685891101034,0.569572222115044,0.638439753526106,0.397417827269403,"arabiensis",27
0.311540630789982,0.142123210998957,0.455041645317199,0.22709048261921,"arabiensis",28
0.302186880467535,0.53088699835675,0.393047480891631,0.481918788959468,"arabiensis",29
0.28196356407575,0.593020296993219,0.566605438184387,0.249107615969017,"arabiensis",30
0.105768633009171,0.793450276309834,0.330564027202291,0.513774303896403,"arabiensis",31
0.112745070513982,0.383363681762665,0.602459343538871,0.3420739016877,"arabiensis",32
0.213921193765385,0.603250667921712,0.255664318316972,0.378519060576437,"arabiensis",33
0.199146864915968,0.696257590556245,0.771657740392779,0.224160986848393,"arabiensis",34
0.123492423200344,0.170900880693357,0.72107316178087,0.511567566906755,"arabiensis",35
0.0797770517181173,0.602039600216995,0.591782556040674,0.17085188677693,"arabiensis",36
0.163032934105569,0.42158582173057,0.44217968271258,0.276311477336758,"arabiensis",37
0.155400844764323,0.709698155627525,0.473551839610975,0.147763739256666,"arabiensis",38
0.100108771843063,0.632334943004612,0.673429371348964,0.303896007551049,"arabiensis",39
0.225755058673455,0.512322353070186,0.461886611226007,0.44405862213669,"arabiensis",40
0.276611472177377,0.558386767078479,0.290431005624628,0.375270304501172,"arabiensis",41
